PMX Bone Weight
-0.37009,17.01743,-0.06164,-0.9771,-0.09792151,0.18891,Žñ,“ª,,,0.6823488,0.3176512,0,0,False,0,0,0,0,0,0,0,0,0
0.37835,17.10181,-0.05209,0.9604923,-0.1580373,0.2290826,“ª,Žñ,,,0.8,0.2,0,0,False,0,0,0,0,0,0,0,0,0
-0.37835,17.10181,-0.05209,-0.9604923,-0.1580373,0.2290826,“ª,Žñ,,,0.8,0.2,0,0,False,0,0,0,0,0,0,0,0,0
0.07602,16.81831,-0.45206,0.4088255,-0.1411766,-0.9016268,Žñ,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.15908,16.83657,-0.40219,0.6640178,-0.08110005,-0.7433056,Žñ,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-0.07602,16.81831,-0.45206,-0.4088255,-0.1411766,-0.9016268,Žñ,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-0.15908,16.83657,-0.40219,-0.6658154,-0.07879777,-0.741944,Žñ,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.34862,16.91792,-0.13329,0.9466898,-0.03851695,-0.3198357,Žñ,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.3072,16.89627,-0.22724,0.8574672,-0.01498539,-0.5143203,Žñ,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-0.34862,16.91792,-0.13329,-0.951225,-0.04508977,-0.305185,Žñ,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-0.3072,16.89627,-0.22724,-0.8574672,-0.01498539,-0.5143203,Žñ,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0,17.19879,0.26641,0,-0.3738808,0.9274767,“ª,Žñ,,,0.8,0.2,0,0,False,0,0,0,0,0,0,0,0,0
0.10133,17.20099,0.24627,0.3012264,-0.4146528,0.8586767,“ª,Žñ,,,0.8,0.2,0,0,False,0,0,0,0,0,0,0,0,0
-0.10133,17.20099,0.24627,-0.3012264,-0.4146528,0.8586767,“ª,Žñ,,,0.8,0.2,0,0,False,0,0,0,0,0,0,0,0,0
0.20734,17.20013,0.1842,0.5420113,-0.3996661,0.73925,“ª,Žñ,,,0.8,0.2,0,0,False,0,0,0,0,0,0,0,0,0
-0.20734,17.20013,0.1842,-0.5420113,-0.3996661,0.73925,“ª,Žñ,,,0.8,0.2,0,0,False,0,0,0,0,0,0,0,0,0
0.32304,17.32183,0.1856,0.6306835,-0.548193,0.5492927,“ª,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-0.32304,17.32183,0.1856,-0.6306835,-0.548193,0.5492927,“ª,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.22775,17.32829,0.2671,0.4215788,-0.5703446,0.7049669,“ª,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-0.22775,17.32829,0.2671,-0.4215788,-0.5703446,0.7049669,“ª,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.10713,17.31846,0.31385,0.232108,-0.5788642,0.7816917,“ª,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-0.10713,17.31846,0.31385,-0.232108,-0.5788642,0.7816917,“ª,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0,17.30797,0.32734,5.053249E-09,-0.5450938,0.8383751,“ª,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.38523,17.3099,0.07533,0.7716979,-0.4536088,0.4457817,“ª,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-0.38523,17.3099,0.07533,-0.7716979,-0.4536088,0.4457817,“ª,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.33713,17.19966,0.0672,0.7867999,-0.3243542,0.5251098,“ª,Žñ,,,0.8,0.2,0,0,False,0,0,0,0,0,0,0,0,0
-0.33713,17.19966,0.0672,-0.7867999,-0.3243542,0.5251098,“ª,Žñ,,,0.8,0.2,0,0,False,0,0,0,0,0,0,0,0,0
0.4485,17.39939,0.0754,0.7770633,-0.528093,0.3424769,“ª,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-0.4485,17.39939,0.0754,-0.7770633,-0.528093,0.3424769,“ª,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.43594,17.30172,-0.02954,0.8622328,-0.4515306,0.2295099,“ª,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-0.43594,17.30172,-0.02954,-0.8622327,-0.4515306,0.2295099,“ª,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.39467,17.19407,-0.04744,0.9621951,-0.2605437,0.07935737,“ª,Žñ,,,0.9,0.09999996,0,0,False,0,0,0,0,0,0,0,0,0
-0.39467,17.19407,-0.04744,-0.962195,-0.2605437,0.07935739,“ª,Žñ,,,0.9,0.09999996,0,0,False,0,0,0,0,0,0,0,0,0
0.38678,17.18898,-0.14285,0.9090459,-0.4016578,-0.1109351,“ª,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-0.38678,17.18898,-0.14285,-0.9076292,-0.4039481,-0.1141722,“ª,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.35917,17.0943,-0.16328,0.9392949,-0.1845115,-0.2892758,“ª,Žñ,,,0.9,0.09999996,0,0,False,0,0,0,0,0,0,0,0,0
-0.35917,17.0943,-0.16328,-0.9370557,-0.1814234,-0.2983489,“ª,Žñ,,,0.9,0.09999996,0,0,False,0,0,0,0,0,0,0,0,0
0.33306,17.0082,-0.18969,0.9102937,-0.09143343,-0.4037391,Žñ,“ª,,,0.5941452,0.4058548,0,0,False,0,0,0,0,0,0,0,0,0
-0.33306,17.0082,-0.18969,-0.9092231,-0.08667503,-0.4071864,Žñ,“ª,,,0.5941452,0.4058548,0,0,False,0,0,0,0,0,0,0,0,0
0.28235,17.00424,-0.26463,0.8260381,-0.08278312,-0.5575017,“ª,Žñ,,,0.6568205,0.3431795,0,0,False,0,0,0,0,0,0,0,0,0
-0.28235,17.00424,-0.26463,-0.8206357,-0.06820991,-0.5673661,“ª,Žñ,,,0.6568207,0.3431793,0,0,False,0,0,0,0,0,0,0,0,0
0.24337,17.00284,-0.32757,0.8506283,-0.3474835,-0.3945718,“ª,Žñ,,,0.85,0.15,0,0,False,0,0,0,0,0,0,0,0,0
-0.24096,17.00284,-0.32757,-0.8519419,-0.3497666,-0.3896899,“ª,Žñ,,,0.85,0.15,0,0,False,0,0,0,0,0,0,0,0,0
0.23382,16.8679,-0.31634,0.7738789,-0.03115946,-0.6325666,Žñ,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-0.23382,16.8679,-0.31634,-0.7707155,-0.02656023,-0.6366257,Žñ,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.07654,16.88908,-0.47373,0.5003497,-0.6504652,-0.5714414,“ª,Žñ,,,0.85,0.15,0,0,False,0,0,0,0,0,0,0,0,0
-0.07654,16.88908,-0.47373,-0.5003497,-0.6504652,-0.5714414,“ª,Žñ,,,0.85,0.15,0,0,False,0,0,0,0,0,0,0,0,0
0,16.86736,-0.49334,0,-0.8019869,-0.5973416,“ª,Žñ,,,0.85,0.15,0,0,False,0,0,0,0,0,0,0,0,0
0.16931,16.93879,-0.41206,0.7171984,-0.5889413,-0.3725248,“ª,Žñ,,,0.85,0.15,0,0,False,0,0,0,0,0,0,0,0,0
-0.16931,16.93879,-0.41206,-0.719217,-0.5913699,-0.3647034,“ª,Žñ,,,0.85,0.15,0,0,False,0,0,0,0,0,0,0,0,0
0.31291,17.09006,-0.23847,0.8782915,-0.3376042,-0.3385667,“ª,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-0.3105,17.09006,-0.23847,-0.8768528,-0.3380153,-0.3418695,“ª,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.45829,17.52625,0.26746,0.6785842,-0.5926251,0.4339573,“ª,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-0.45829,17.52625,0.26746,-0.6785842,-0.5926251,0.4339573,“ª,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.35936,17.51984,0.35841,0.5055534,-0.604598,0.6155299,“ª,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-0.35936,17.51984,0.35841,-0.5055534,-0.604598,0.6155299,“ª,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.17255,17.49849,0.4478,0.297132,-0.6259335,0.7210547,“ª,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0,17.48459,0.47358,-3.774482E-09,-0.6364738,0.7712983,“ª,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-0.17255,17.49849,0.4478,-0.297132,-0.6259335,0.7210547,“ª,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.56541,17.69389,0.3303,0.7352886,-0.5557406,0.3879474,“ª,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-0.56541,17.69389,0.3303,-0.7352886,-0.5557406,0.3879474,“ª,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.53422,17.52646,0.08406001,0.7720267,-0.5751616,0.2704881,“ª,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-0.53422,17.52646,0.08406001,-0.7720267,-0.5751616,0.2704881,“ª,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.64287,17.67643,0.11167,0.8045611,-0.5217914,0.2835758,“ª,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-0.64287,17.67643,0.11167,-0.8045611,-0.5217914,0.2835758,“ª,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
0.69499,17.79513,0.13096,0.8724188,-0.3965138,0.2857663,“ª,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
-0.69499,17.79513,0.13096,-0.8724188,-0.3965138,0.2857663,“ª,,,,1,0,0,0,False,0,0,0,0,0,0,0,0,0
